Connection_id,Actor_id,Movie_id
151141,4495,50646
151142,30614,50646
151143,1231,50646
151144,54693,50646
151145,124644,50646
151146,51297,50646
151147,125025,50646
151148,3141,50646
151149,79024,50646
151150,3911,50646
151151,139135,47607
151152,28044,47607
151153,139150,47607
151154,123515,47607
151155,139151,47607
151156,1385097,919348
151157,17288,48231
151158,116,48231
151159,110,48231
151160,1925,48231
151161,190895,48231
151162,1846,48231
151163,36463,48231
151164,46028,48231
151165,233682,48231
151166,1089478,48231
151167,586286,428078
151168,118616,428078
151169,1331,428078
151170,1712372,428078
151171,1624444,428078
151172,1681867,428078
151173,8979,428078
151174,32747,428078
151175,5414,428078
151176,205427,428078
151177,228371,58767
151178,49487,58767
151179,147232,58767
151180,1954,58767
151181,1264617,58767
151182,1229854,58767
151183,228372,58767
151184,109653,58767
151185,41091,244772
151186,19278,244772
151187,36422,244772
151188,15232,244772
151189,467645,244772
151190,20747,244772
151191,149334,244772
151192,53260,244772
151193,1267463,244772
151194,37625,37058
151195,84421,37058
151196,7055,37058
151197,95604,37058
151198,1716,37058
151199,228866,59110
151200,17782,59110
151201,125586,59110
151202,18993,59110
151203,73288,59110
151204,73287,59110
151205,1446818,877181
151206,2684,50652
151207,21721,50652
151208,87035,50652
151209,47882,50652
151210,141526,50652
151211,1179337,50652
151212,43427,50652
151213,2249,50652
151214,58510,50652
151215,102414,50652
151216,18182,1015963
151217,25129,1015963
151218,86903,1015963
151219,52936,1015963
151220,66526,1015963
151221,58543,1015963
151222,1217648,1015963
151223,1295162,927025
151224,39516,927025
151225,37618,927025
151226,39517,927025
151227,19995,927025
151228,1070721,77812
151229,39660,77812
151230,33936,77812
151231,8211,294308
151232,19148,294308
151233,43277,294308
151234,12714,294308
151235,1233749,294308
151236,1111328,294308
151237,1212129,294308
151238,109513,76617
151239,38666,76617
151240,928572,76617
151241,1054724,76617
151242,65772,76617
151243,4134,76617
151244,1188456,76617
151245,8175,76617
151246,61260,76617
151247,135532,1007427
151248,59263,1007427
151249,38583,1007427
151250,58620,1007427
151251,18704,1007427
151252,1154300,1007427
151253,1052462,1007427
151254,21132,1007427
151255,1215799,1007427
151256,87570,874238
151257,62909,874238
151258,532,874238
151259,25389,874238
151260,118002,874238
151261,1236387,874238
151262,1048574,874238
151263,1874358,874238
151264,1225991,874238
151265,1033094,874226
151266,2588282,874226
151267,224335,874226
151268,41798,874226
151269,3177932,874226
151270,88168,874226
151271,85922,874226
151272,20188,874226
151273,1815071,874226
151274,38581,888500
151275,74290,888500
151276,1212706,888500
151277,1120842,888500
151278,1128538,888500
151279,33051,888500
151280,1148697,888500
151281,208069,888500
151282,56446,897087
151283,88029,897087
151284,937009,897087
151285,2224,897087
151286,59860,897087
151287,20982,897087
151288,2249889,897087
151289,1175778,897087
151290,1522345,982543
151291,1243099,982543
151292,52262,982543
151293,6804,982543
151294,151975,982543
151295,1632954,982543
151296,1368537,982543
151297,1368520,982543
151298,1470305,898308
151299,1564846,898308
151300,1643043,898308
151301,1768966,898308
151302,4201,898308
151303,15543,898308
151304,18298,898308
151305,1718957,898308
151306,979342,898308
151307,1352920,898308
151308,9827,890601
151309,119834,56743
151310,174093,56743
151311,168875,56743
151312,1011100,56743
151313,9777,58626
151314,6614,58626
151315,49326,58626
151316,85214,58626
151317,211742,58626
151318,20582,58626
151319,104645,58626
151320,51798,874228
151321,102742,874228
151322,12646,874228
151323,2511338,874228
151324,1235538,874228
151325,184571,874228
151326,1366840,874228
151327,1212016,874161
151328,46897,874161
151329,43458,874161
151330,172833,874161
151331,1219552,874161
151332,158374,874161
151333,61547,874161
151334,2042231,874161
151335,449,64320
151336,543715,64320
151337,933336,64320
151338,143593,64320
151339,15439,64320
151340,4570,64320
151341,70787,64320
151342,78329,894201
151343,11180,894201
151344,110076,894201
151345,5309,894201
151346,1118081,874124
151347,218923,874124
151348,1381542,874124
151349,20188,874124
151350,26069,874124
151351,2059958,874124
151352,1676116,874124
151353,6408,46441
151354,2684,46441
151355,333,46441
151356,76241,46441
151357,45415,46441
151358,112285,46441
151359,94427,46441
151360,31528,46441
151361,101847,46441
151362,1799858,948713
151363,1646726,948713
151364,1223239,948713
151365,20054,948713
151366,1362119,948713
151367,1568706,948713
151368,190699,948713
151369,1273309,948713
151370,1223786,889675
151371,5294,889675
151372,1263102,889675
151373,21679,889675
151374,56128,80544
151375,52995,80544
151376,33294,80544
151377,41249,80544
151378,556959,80544
151379,15105,80544
151380,135532,80544
151381,12640,84203
151382,21657,84203
151383,27103,84203
151384,20301,84203
151385,41292,84203
151386,18471,84203
151387,118545,84203
151388,131781,84203
151389,15232,84203
151390,59750,62904
151391,141180,62904
151392,149000,62904
151393,55267,62904
151394,585673,62904
151395,94428,62904
151396,7073,62904
151397,4515,62904
151398,41782,56652
151399,123540,56652
151400,1576672,56652
151401,1262385,56652
151402,15886,890215
151403,10920,890215
151404,113224,890215
151405,457386,890215
151406,1586047,890215
151407,20354,890215
151408,212,890215
151409,1668004,789708
151410,209458,789708
151411,205725,789708
151412,1220121,789708
151413,1222239,789708
151414,2434251,789708
151415,70904,63517
151416,237407,63517
151417,221018,63517
151418,237408,63517
151419,13328,63517
151420,237409,63517
151421,141354,63517
151422,21553,63517
151423,1918870,887580
151424,1392826,887580
151425,54817,887580
151426,1899873,887580
151427,62105,1027073
151428,82149,1027073
151429,1722119,1027073
151430,3896,1027073
151431,8785,1027073
151432,174745,1027073
151433,4937,44564
151434,32895,44564
151435,1920,44564
151436,6161,44564
151437,38673,44564
151438,15758,44564
151439,26930,44564
151440,10486,44564
151441,22250,44564
151442,1972166,1062198
151443,18750,1062198
151444,17941,1062198
151445,18285,1062198
151446,164397,1062198
151447,1902689,1062198
151448,176628,1062198
151449,1556323,1062198
151450,1894,1070777
151451,81685,1070777
151452,1690515,1070777
151453,343,1070777
151454,133067,1070777
151455,12519,1070777
151456,18999,1070777
151457,968889,1070777
151458,2013344,1070777
151459,1622069,1070777
151460,49735,1089765
151461,93209,1089765
151462,192360,1089765
151463,1333583,1089765
151464,56857,900409
151465,204468,900409
151466,1768966,900409
151467,2714,900409
151468,12797,900409
151469,34517,974691
151470,34518,974691
151471,111467,974691
151472,54427,974691
151473,111465,974691
151474,212475,974691
151475,277081,1282835
151476,78030,1282835
151477,205307,1282835
151478,222088,1282835
151479,62168,1282835
151480,222089,1282835
151481,78805,1282835
151482,93377,1282835
151483,991980,1282835
151484,1193605,1282835
151485,4724,57585
151486,938,57585
151487,1102621,57585
151488,971590,57585
151489,1459140,57585
151490,1087262,976573
151491,1639848,976573
151492,1236458,976573
151493,2073564,976573
151494,63234,976573
151495,11514,976573
151496,1217619,976573
151497,2480289,969160
151498,2511041,969160
151499,1017259,969160
151500,1335315,913290
151501,137905,913290
151502,15033,913290
151503,3901,913290
151504,1059412,913290
151505,74225,913290
151506,16644,666035
151507,7090,666035
151508,60650,666035
151509,25877,666035
151510,583845,666035
151511,55084,76101
151512,39660,76101
151513,520615,76101
151514,41042,76101
151515,5950,76101
151516,133401,76101
151517,1502870,76101
151518,87741,35558
151519,114372,35558
151520,41743,35558
151521,427978,35558
151522,88698,35558
151523,35521,35558
151524,105831,35558
151525,968429,35558
151526,79024,35558
151527,92509,52635
151528,21798,52635
151529,39762,52635
151530,76476,52635
151531,146367,52635
151532,155996,52635
151533,149831,52635
151534,231241,52635
151535,92404,891699
151536,484359,891699
151537,234070,891699
151538,5887,891699
151539,2323834,891699
151540,1002639,891699
151541,53117,71700
151542,58370,71700
151543,37073,71700
151544,203630,71700
151545,58804,71700
151546,62912,71700
151547,62918,71700
151548,63566,71700
151549,153789,71700
151550,1047649,1013228
151551,62976,1013228
151552,111801,1013228
151553,78329,1013228
151554,175919,1013228
151555,1526130,1013228
151556,529302,1013228
151557,52852,58446
151558,48463,58446
151559,1533,58446
151560,6164,58446
151561,52478,58446
151562,190900,58446
151563,128150,58446
151564,1369075,58446
151565,138558,58446
151566,543990,874244
151567,1415544,874244
151568,91337,874244
151569,1369364,874244
151570,1826220,874244
151571,1884448,874244
151572,37432,874244
151573,930332,112287
151574,82660,112287
151575,16828,72432
151576,176557,72432
151577,5025,72432
151578,3041,72432
151579,16841,72432
151580,19392,72432
151581,2712,72432
151582,20879,72432
151583,114,65650
151584,98522,65650
151585,40036,65650
151586,52602,65650
151587,454,65650
151588,31711,65650
151589,150972,65650
151590,51930,65650
151591,48136,65650
151592,116882,910772
151593,1292329,910772
151594,46897,910772
151595,558343,910772
151596,104646,910772
151597,963962,910772
151598,1201386,910772
151599,2391228,910772
151600,2542950,910772
151601,33260,936960
151602,56457,936960
151603,164473,936960
151604,2733818,936960
151605,84521,936960
151606,113505,174326
151607,6474,174326
151608,1157089,174326
151609,1053170,174326
151610,934281,174326
151611,16940,896250
151612,2144,896250
151613,2370803,896250
151614,1260609,896250
151615,72129,82505
151616,1951,82505
151617,41883,82505
151618,6575,82505
151619,1133027,82505
151620,82819,82505
151621,226833,82505
151622,239464,82505
151623,43257,82505
151624,444420,82505
151625,198,877183
151626,200,877183
151627,5586,877183
151628,5587,877183
151629,34983,877183
151630,80741,877183
151631,10182,1075519
151632,11864,1075519
151633,7517,1075519
151634,53252,1075519
151635,147404,1075519
151636,24048,1075519
151637,1493434,1075519
151638,55270,1075519
151639,2325402,1075519
151640,55615,888498
151641,47628,888498
151642,59603,888498
151643,1182525,888498
151644,76528,888498
151645,1225402,888498
151646,180683,888498
151647,110887,888498
151648,1931970,888498
151649,31363,910765
151650,1230713,910765
151651,21619,910765
151652,69574,910765
151653,5009,910765
151654,137971,910765
151655,2033240,910765
151656,158644,910765
151657,84464,910765
151658,31,59861
151659,1204,59861
151660,98292,59861
151661,79082,59861
151662,89376,59861
151663,1694962,59861
151664,79083,59861
151665,18918,72559
151666,38673,72559
151667,88995,72559
151668,25002,72559
151669,378,72559
151670,78147,72559
151671,56614,72559
151672,51976,72559
151673,11007,72559
151674,972356,72559
151675,193040,893723
151676,40462,893723
151677,11006,893723
151678,3026149,893723
151679,1172108,893723
151680,1407498,893723
151681,2053698,893723
151682,1721268,893723
151683,45827,921353
151684,62,921353
151685,929065,921353
151686,53185,921353
151687,1010873,921353
151688,2852349,921353
151689,1788486,921353
151690,130111,1221876
151691,1838563,1221876
151692,584668,1221876
151693,229982,1221876
151694,1934389,42296
151695,2106151,1232805
151696,2239159,897192
151697,2295755,897192
151698,1882895,897192
151699,1218928,897192
151700,1217648,897192
151701,113223,897192
151702,18284,897192
151703,170918,897192
151704,1473790,897192
151705,1087217,205466
151706,967734,205466
151707,224354,785545
151708,1212388,785545
151709,82638,785545
151710,112046,785545
151711,124557,785545
151712,155527,785545
151713,22810,785545
151714,97583,27370
151715,6941,76494
151716,155209,76494
151717,6065,76494
151718,16866,76494
151719,9281,76494
151720,60899,76494
151721,131520,76494
151722,170820,76494
151723,84223,76494
151724,87569,48495
151725,87570,48495
151726,113970,48495
151727,209769,48495
151728,80180,48495
151729,185102,48495
151730,166452,48495
151731,1212987,48495
151732,63858,48495
151733,17276,45610
151734,11705,45610
151735,335,45610
151736,1907,45610
151737,1053669,45610
151738,62564,45610
151739,87466,45610
151740,64873,45610
151741,26076,46687
151742,136532,46687
151743,17069,46687
151744,79934,46687
151745,25665,46687
151746,1365437,46687
151747,65885,46687
151748,185464,46687
151749,4726,168426
151750,101,168426
151751,201691,168426
151752,2166308,168426
151753,1860588,168426
151754,11701,102651
151755,18050,102651
151756,82191,102651
151757,72305,102651
151758,11356,102651
151759,36594,102651
151760,32987,102651
151761,1017347,102651
151762,26258,102651
151763,195286,102651
151764,44079,114961
151765,5168,114961
151766,1665,114961
151767,57449,114961
151768,53916,114961
151769,75566,114961
151770,9907,114961
151771,39459,114961
151772,1227794,114961
151773,93031,33427
151774,63312,33427
151775,12988,33427
151776,34982,33427
151777,19547,33427
151778,110141,33427
151779,27738,33427
151780,31171,32471
151781,216147,32471
151782,2911730,32471
151783,1487247,32471
151784,5354,32471
151785,98157,39522
151786,148120,39522
151787,1212425,39522
151788,127472,39522
151789,102807,39522
151790,3292,82654
151791,20374,82654
151792,6949,82654
151793,124644,82654
151794,52997,82654
151795,54697,82654
151796,74302,82654
151797,1172760,82654
151798,982065,82654
151799,41088,82532
151800,27105,82532
151801,20750,82532
151802,4038,82532
151803,13312,82532
151804,45398,82532
151805,94103,82532
151806,70456,64586
151807,57830,64586
151808,59119,64586
151809,152491,64586
151810,76068,64586
151811,167411,30587
151812,1514065,413471
151813,27104,413471
151814,1389339,413471
151815,466505,413471
151816,1180696,413471
151817,202734,413471
151818,83141,413471
151819,29221,413471
151820,18999,413471
151821,118753,122804
151822,1273247,122804
151823,1306779,122804
151824,1152,122804
151825,27422,122804
151826,52938,874237
151827,169469,874237
151828,1216712,874237
151829,1362948,874237
151830,1759435,874237
151831,198873,874237
151832,83456,55241
151833,5937,55241
151834,60715,55241
151835,110475,55241
151836,33337,55241
151837,27111,55241
151838,101249,55241
151839,236702,55241
151840,37979,55241
151841,60601,55241
151842,1424610,996154
151843,81685,996154
151844,1402606,996154
151845,11263,996154
151846,1011142,996154
151847,929608,996154
151848,1997433,996154
151849,220990,996154
151850,1614487,996154
151851,53676,158503
151852,101825,158503
151853,3896,399035
151854,21657,399035
151855,17178,399035
151856,783,399035
151857,4783,399035
151858,4513,399035
151859,1189005,399035
151860,1370832,399035
151861,22810,399035
151862,224731,399035
151863,48,38540
151864,41042,38540
151865,76547,38540
151866,59592,38540
151867,19655,38540
151868,84865,38540
151869,1240353,38540
151870,39681,38540
151871,545195,38540
151872,17178,49018
151873,9827,49018
151874,17181,49018
151875,7401,49018
151876,2128,49018
151877,59117,49018
151878,10767,49018
151879,208524,49018
151880,188081,49018
151881,20563,75674
151882,41901,75674
151883,14331,75674
151884,27764,81972
151885,159091,81972
151886,141687,81972
151887,102714,81972
151888,1812,86555
151889,19274,86555
151890,7404,86555
151891,56262,86555
151892,7002,86555
151893,186495,86555
151894,933336,86555
151895,209537,86555
151896,529,81796
151897,11825,81796
151898,53,81796
151899,9831,81796
151900,225610,81796
151901,1120,81796
151902,51636,81796
151903,62972,81796
151904,1678406,81796
151905,76512,99758
151906,105838,99758
151907,76941,99758
151908,59115,99758
151909,77496,99758
151910,83769,99758
151911,3070,99758
151912,94793,99758
151913,62753,99758
151914,76594,80271
151915,230680,80271
151916,45827,80271
151917,3416,80271
151918,205204,80271
151919,36592,896151
151920,1716493,896151
151921,37759,896151
151922,208637,896151
151923,1115,896151
151924,2019290,896151
151925,78044,874239
151926,1098756,874239
151927,91402,874239
151928,1252072,874239
151929,52885,874239
151930,94146,874239
151931,62001,874239
151932,589182,874239
151933,59750,874157
151934,559280,874157
151935,43301,874157
151936,1098661,874157
151937,41746,874157
151938,169781,874157
151939,2250,874157
151940,2651106,874157
151941,22082,874166
151942,56778,874166
151943,2468,874166
151944,60072,58428
151945,60846,58428
151946,11084,58428
151947,90777,58428
151948,1614459,58428
151949,139135,58428
151950,88547,58428
151951,2047,59883
151952,980,59883
151953,43265,59883
151954,115625,59883
151955,426,59883
151956,60949,276905
151957,69122,276905
151958,83586,276905
151959,2440,276905
151960,17782,276905
151961,18284,276905
151962,73288,276905
151963,86498,276905
151964,86343,276905
151965,880,60281
151966,18182,60281
151967,3810,60281
151968,53714,60281
151969,41529,60281
151970,82945,60281
151971,3041,60281
151972,133978,45839
151973,133981,45839
151974,133980,45839
151975,133979,45839
151976,56446,45839
151977,6751,45839
151978,54043,45839
151979,9273,338958
151980,18352,338958
151981,52792,338958
151982,11006,338958
151983,19394,338958
151984,111513,338958
151985,34195,338958
151986,1094134,338958
151987,12835,51497
151988,8167,51497
151989,18918,51497
151990,22123,51497
151991,8169,51497
151992,8171,51497
151993,31841,51497
151994,61697,51497
151995,90633,51497
151996,96321,51497
151997,2219,245698
151998,23626,245698
151999,133,245698
152000,72873,245698
152001,4888,245698
152002,79087,245698
152003,12042,245698
152004,984724,245698
152005,1285,43959
152006,6065,43959
152007,9994,43959
152008,96091,43959
152009,51965,43959
152010,77448,43959
152011,146510,43959
152012,966053,43959
152013,65838,43959
152014,1226852,43959
152015,368,59962
152016,62064,59962
152017,2524,59962
152018,1844,59962
152019,151254,59962
152020,1154244,59962
152021,123725,59962
152022,9780,59962
152023,18998,59962
152024,59179,59962
152025,134774,45780
152026,4812,45780
152027,77498,45780
152028,41316,45780
152029,765,45780
152030,3894,318846
152031,4495,318846
152032,30614,318846
152033,287,318846
152034,1651953,318846
152035,175630,318846
152036,1374151,318846
152037,10980,65086
152038,47627,65086
152039,8785,65086
152040,1151410,65086
152041,11279,65086
152042,1721268,793269
152043,131006,793269
152044,2103473,793269
152045,77088,793269
152046,15758,793269
152047,6065,793269
152048,1540697,793269
152049,238367,77528
152050,1279082,77528
152051,132233,49261
152052,78809,49261
152053,980,49261
152054,23974,49261
152055,78456,49261
152056,58793,49261
152057,39126,49261
152058,230680,66046
152059,82806,66046
152060,39661,66046
152061,1014931,66046
152062,62747,878401
152063,84698,878401
152064,141217,878401
152065,1376614,878401
152066,124362,878401
152067,1251914,878401
152068,1244,1001835
152069,1278724,1001835
152070,60609,1001835
152071,62173,1001835
152072,2034429,1001835
152073,1400745,1001835
152074,2037077,1001835
152075,1046431,1001835
152076,1326322,1001835
152077,1212139,878424
152078,33669,878424
152079,59181,878424
152080,129986,878424
152081,1475796,878424
152082,153847,878424
152083,77622,878424
152084,1475809,878424
152085,5294,193687
152086,62064,193687
152087,234352,193687
152088,1892,39538
152089,204,39538
152090,9642,39538
152091,12052,39538
152092,127432,39538
152093,78429,39538
152094,1380018,39538
152095,1479577,39538
152096,2975,39538
152097,520,62838
152098,10860,62838
152099,18976,62838
152100,1160,62838
152101,29222,62838
152102,1358760,62838
152103,25541,54054
152104,183812,54054
152105,10582,54054
152106,5723,54054
152107,109561,54054
152108,8857,54054
152109,10386,54054
152110,74538,54054
152111,26473,54054
152112,48,95516
152113,44079,95516
152114,52891,95516
152115,89822,95516
152116,20806,95516
152117,1292,95516
152118,73525,95516
152119,17072,95516
152120,1066242,105789
152121,166679,105789
152122,94264,105789
152123,119713,105789
152124,63739,105789
152125,1328719,105789
152126,5292,59961
152127,10859,59961
152128,418,59961
152129,21657,59961
152130,2039,59961
152131,9880,59961
152132,2049,59961
152133,453272,59961
152134,15498,59961
152135,92404,59961
152136,15831,32916
152137,26457,32916
152138,15761,32916
152139,86314,32916
152140,65923,32916
152141,65220,32916
152142,23680,32916
152143,116437,32916
152144,43859,32916
152145,10859,50056
152146,1276317,40080
152147,72440,40080
152148,29466,40080
152149,76110,40080
152150,44098,40080
152151,229557,40080
152152,229558,40080
152153,84214,59965
152154,112561,59965
152155,658,59965
152156,572038,59965
152157,49,59965
152158,1430509,59965
152159,2524,154400
152160,87722,154400
152161,4691,154400
152162,73381,154400
152163,40543,154400
152164,65421,154400
152165,126686,154400
152166,937913,154400
152167,6183,154400
152168,67784,154400
152169,44079,98932
152170,118,98932
152171,1014729,98932
152172,351,98932
152173,67835,98932
152174,75893,98932
152175,62596,156981
152176,27737,156981
152177,932695,156981
152178,1138215,156981
152179,187712,156981
152180,122888,104109
152181,80109,104109
152182,84076,104109
152183,1613035,104109
152184,114927,104109
152185,1029836,104109
152186,135532,104109
152187,2282,141202
152188,25095,141202
152189,21163,38180
152190,24967,38180
152191,34982,38180
152192,43125,38180
152193,4253,38180
152194,18270,64854
152195,59821,64854
152196,59824,64854
152197,206301,64854
152198,201270,64854
152199,93228,64854
152200,6908,64854
152201,97446,64854
152202,60875,64854
152203,237993,115053
152204,1045388,115053
152205,580862,115053
152206,591149,115053
152207,591153,115053
152208,1060290,115053
152209,585270,115053
152210,3896,75174
152211,20212,75174
152212,81685,75174
152213,424,75174
152214,29234,75174
152215,43547,75174
152216,18473,75174
152217,59674,75174
152218,55569,75174
152219,515,73873
152220,76070,73873
152221,27428,73873
152222,17022,73873
152223,83437,73873
152224,33394,73873
152225,20999,73873
152226,1266585,73873
152227,210473,73873
152228,73288,73873
152229,87919,54728
152230,112219,54728
152231,543530,54728
152232,56446,54728
152233,105656,54728
152234,89888,54728
152235,112217,54728
152236,57342,54728
152237,568555,54728
152238,565430,54728
152239,1146,84165
152240,2632,84165
152241,3730,84165
152242,20879,84165
152243,19152,84165
152244,3872,84165
152245,973,1241231
152246,35863,1241231
152247,1080771,1241231
152248,975,1241231
152249,2498630,1241231
152250,1231950,1241231
152251,1202683,1241231
152252,2356694,1241231
152253,30614,77987
152254,5470,77987
152255,1102621,77987
152256,1840,77987
152257,1206367,77987
152258,52891,77987
152259,1163445,77987
152260,268743,77444
152261,1077575,77444
152262,44208,77444
152263,1172108,897338
152264,81095,897338
152265,62172,897338
152266,39360,897338
152267,179495,897338
152268,125026,897338
152269,59860,89691
152270,15760,89691
152271,49271,89691
152272,1710812,89691
152273,145836,51588
152274,234984,51588
152275,8856,51588
152276,114372,51588
152277,1223160,51588
152278,73616,51588
152279,37089,51588
152280,999346,51588
152281,970561,51588
152282,1225170,607776
152283,1699799,607776
152284,1882502,607776
152285,35768,607776
152286,47774,607776
152287,58565,607776
152288,1475939,888506
152289,1070193,888506
152290,170162,888506
152291,27110,888506
152292,997197,888506
152293,2125411,888506
152294,26974,874230
152295,129298,874230
152296,58058,874230
152297,1397001,874230
152298,75821,874230
152299,45428,874230
152300,1366840,874230
152301,21593,71552
152302,21595,71552
152303,57599,71552
152304,21594,71552
152305,21403,71552
152306,1234,71552
152307,8211,71552
152308,52480,71552
152309,68842,71552
152310,38334,71552
152311,17288,171372
152312,93210,171372
152313,1579,171372
152314,1212899,171372
152315,59233,171372
152316,78124,171372
152317,887,59436
152318,53714,59436
152319,8534,59436
152320,29685,59436
152321,91495,59436
152322,3968,59436
152323,971329,59436
152324,937039,59436
152325,28005,59436
152326,501,114155
152327,16700,114155
152328,90451,114155
152329,7056,114155
152330,1346196,114155
152331,228,57118
152332,64148,57118
152333,27125,57118
152334,43774,57118
152335,151043,57118
152336,1169063,57118
152337,23882,57118
152338,1116282,60540
152339,19384,60540
152340,29509,60540
152341,2537,60540
152342,44825,60540
152343,2,60540
152344,62,47964
152345,224181,47964
152346,8197,47964
152347,17628,47964
152348,80998,47964
152349,230400,47964
152350,6614,47964
152351,17341,47964
152352,130903,47964
152353,53714,72570
152354,38673,72570
152355,4783,72570
152356,4431,72570
152357,136347,72570
152358,19957,72570
152359,61134,72570
152360,213315,72570
152361,100,72570
152362,62644,63139
152363,11477,63139
152364,16217,63139
152365,123587,63139
152366,9276,63139
152367,77109,63139
152368,13242,55725
152369,39388,55725
152370,4175,55725
152371,21127,55725
152372,4521,55725
152373,15091,55725
152374,564583,55725
152375,452,55725
152376,1194966,55725
152377,11155,41988
152378,2713,41988
152379,61983,41988
152380,12132,41988
152381,49961,41988
152382,559738,1179742
152383,1486367,1179742
152384,7399,329833
152385,887,329833
152386,955,329833
152387,23659,329833
152388,150810,329833
152389,1406450,329833
152390,166658,329833
152391,26046,329833
152392,15286,329833
152393,35350,158967
152394,44792,158967
152395,143549,158967
152396,928134,158967
152397,2398197,772272
152398,971299,772272
152399,1152083,772272
152400,2117083,772272
152401,2406550,772272
152402,18324,772272
152403,113867,772272
152404,2406554,772272
152405,2407990,772272
152406,2209233,772272
152407,6807,157099
152408,59315,157099
152409,11705,157099
152410,6352,157099
152411,11477,157099
152412,52020,157099
152413,222121,157099
152414,18328,157099
152415,1066116,157099
152416,69899,826510
152417,1488961,826510
152418,11664,826510
152419,1731959,826510
152420,55936,826510
152421,658,826510
152422,159365,826510
152423,81106,826510
152424,206485,826510
152425,1248,893752
152426,52051,893752
152427,52049,893752
152428,56251,893752
152429,56253,893752
152430,56252,893752
152431,1370567,893752
152432,74358,34134
152433,74360,34134
152434,108338,34134
152435,50097,34134
152436,85432,34134
152437,28475,34134
152438,1221471,34134
152439,26089,34134
152440,74370,34134
152441,208782,1019961
152442,59219,1019961
152443,15824,1019961
152444,11317,679242
152445,81096,679242
152446,113970,679242
152447,1665,679242
152448,49735,679242
152449,18616,679242
152450,1219970,679242
152451,55467,679242
152452,23626,373546
152453,32798,373546
152454,2372,373546
152455,3489,373546
152456,84407,373546
152457,4688,373546
152458,87817,373546
152459,937913,373546
152460,185805,373546
152461,1232496,373546
152462,13725,41409
152463,141495,41409
152464,24519,41409
152465,86204,41409
152466,141496,41409
152467,52139,1142789
152468,24357,1142789
152469,13922,1142789
152470,18973,1142789
152471,1219665,1142789
152472,60136,1142789
152473,58369,1142789
152474,94269,1142789
152475,60286,1142789
152476,31549,1142789
152477,52139,1326183
152478,52139,1503135
152479,52139,1376123
152480,24357,1326183
152481,24357,1503135
152482,24357,1376123
152483,13922,1326183
152484,13922,1503135
152485,13922,1376123
152486,18973,1326183
152487,18973,1503135
152488,18973,1376123
152489,1219665,1326183
152490,1219665,1503135
152491,1219665,1376123
152492,24358,1326183
152493,24358,1503135
152494,24358,1376123
152495,69597,1326183
152496,69597,1503135
152497,69597,1376123
152498,185773,1326183
152499,185773,1503135
152500,185773,1376123
152501,81083,1326183
152502,81083,1503135
152503,81083,1376123
152504,551462,74777
152505,572407,74777
152506,583457,74777
152507,583456,74777
152508,17005,74777
152509,239996,72331
152510,17328,72331
152511,55470,72331
152512,53650,72331
152513,17628,72331
152514,20982,72331
152515,22125,72331
152516,119783,72331
152517,136348,72331
152518,941194,881198
152519,27422,106845
152520,59296,106845
152521,25877,106845
152522,78110,106845
152523,66525,106845
152524,1350263,106845
152525,232596,106845
152526,63220,899599
152527,63231,899599
152528,539,899599
152529,63235,899599
152530,63234,899599
152531,63232,899599
152532,59784,899599
152533,13101,899599
152534,59413,899599
152535,559457,899599
152536,1519512,899579
152537,58370,899579
152538,1141398,899579
152539,70303,899579
152540,57093,45649
152541,7706,45649
152542,61153,45649
152543,29795,45649
152544,63280,45649
152545,1246891,45649
152546,85949,45649
152547,965884,45649
152548,61555,45649
152549,5685,101176
152550,6719,101176
152551,57514,101176
152552,5141,101176
152553,209225,101176
152554,965683,101176
152555,1433592,101176
152556,45471,101176
152557,14852,101176
152558,37470,101176
152559,17441,56401
152560,18999,56401
152561,15887,56401
152562,2617,56401
152563,66580,56401
152564,46397,56401
152565,16859,56401
152566,42280,66164
152567,1200283,66164
152568,1420277,66164
152569,1420278,66164
152570,52018,50479
152571,212686,50479
152572,103388,50479
152573,111518,50479
152574,78311,50479
152575,27530,50479
152576,1207282,50479
152577,27428,82525
152578,60900,82525
152579,59175,82525
152580,1121,82525
152581,1621287,82525
152582,20284,82525
152583,112129,82525
152584,74242,82525
152585,56890,81694
152586,135798,81694
152587,21246,81694
152588,3197,81694
152589,592286,81694
152590,592287,81694
152591,221732,81694
152592,592288,81694
152593,65220,890233
152594,210818,890233
152595,150201,890233
152596,1517741,890233
152597,1931970,890233
152598,1279082,890233
152599,51873,877819
152600,151975,877819
152601,1864378,877819
152602,1454808,877819
152603,60613,877819
152604,126223,877819
152605,221840,883876
152606,1256300,883876
152607,1412751,883876
152608,184571,883876
152609,92612,883876
152610,119810,883876
152611,1883997,883876
152612,1235619,883876
152613,1400266,883876
152614,48,50674
152615,43265,50674
152616,237455,50674
152617,82809,50674
152618,73357,50674
152619,228431,50674
152620,100893,50674
152621,93919,50674
152622,575928,50674
152623,231657,50674
152624,17306,50839
152625,2283,50839
152626,1979,50839
152627,6162,50839
152628,16940,50839
152629,110927,50839
152630,1284159,50839
152631,1581,50839
152632,3416,50839
152633,20644,50839
152634,234933,379149
152635,18897,379149
152636,429541,379149
152637,95259,379149
152638,210061,379149
152639,517,379149
152640,27319,1278720
152641,232006,1278720
152642,1695070,1278720
152643,1224238,1278720
152644,1368794,1278720
152645,54649,926680
152646,69405,926680
152647,3197,926680
152648,53252,926680
152649,939799,926680
152650,77808,926680
152651,1614317,1017633
152652,1130555,1017633
